,user_id,x,y,profile,profile_name,profile_description,price_tolerance,cuisine_rank,offer_set_ids,offer_set_names,chosen_id,chosen_name
179,179,6.30516985213998,6.484833418701278,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,2,"{np.str_('Vietnamese'): 1, np.str_('Vegan'): 2, np.str_('Cajun/Creole'): 3, np.str_('Dessert/Gelato'): 4, np.str_('Mexican'): 5, np.str_('Thai'): 6, np.str_('Indian'): 7, np.str_('Sandwiches/Salads'): 8, np.str_('Pizza/Brewpub'): 9, np.str_('Korean-American'): 10, np.str_('Dessert/Chinese'): 11, np.str_('Breakfast/Brunch'): 12, np.str_('Bakery/Cafe'): 13, np.str_('Burgers/Chicken'): 14, np.str_('Burgers/Bar'): 15, np.str_('Californian'): 16, np.str_('Dessert/Chocolate'): 17, np.str_('Italian'): 18, np.str_('Persian'): 19, np.str_('Gastropub'): 20, np.str_('Pizza'): 21, np.str_('Pakistani/Indian'): 22, np.str_('Spanish'): 23, np.str_('Brewpub'): 24, np.str_('Diner/Breakfast'): 25, np.str_('Cafe'): 26, np.str_('Seafood'): 27, np.str_('Mediterranean'): 28, np.str_('Juice/Smoothies'): 29, np.str_('Bagels'): 30, np.str_('Chinese/Noodles'): 31, np.str_('Tea/Boba'): 32, np.str_('Creperie'): 33, np.str_('Tibetan'): 34, np.str_('Latin American'): 35, np.str_('Bar/Small Plates'): 36, np.str_('Deli'): 37, np.str_('Dessert'): 38, np.str_('Multi-Concept'): 39, np.str_('Sandwiches'): 40, np.str_('Bakery'): 41, np.str_('Chinese/Dim Sum'): 42, np.str_('Indian/Bar'): 43, np.str_('Burgers/American'): 44, np.str_('Dessert/Matcha'): 45, np.str_('Chinese'): 46, np.str_('Deli/Market'): 47, np.str_('Japanese/Izakaya'): 48, np.str_('Japanese'): 49}","[48, 76, 49, 3, 45]","['Comal Next Door', 'Sweet Adeline Bakeshop', 'Cornerstone Craft Beer & Live Music', 'Great China', 'Cancun Sabor Mexicano']",48,Comal Next Door
180,180,8.286618044544195,8.679797724397476,9,Convenience Seeker,Wants options that balance rating with quick delivery.,3,"{np.str_('Vietnamese'): 1, np.str_('Chinese/Noodles'): 2, np.str_('Tea/Boba'): 3, np.str_('Bar/Small Plates'): 4, np.str_('Sandwiches'): 5, np.str_('Californian'): 6, np.str_('Creperie'): 7, np.str_('Seafood'): 8, np.str_('Gastropub'): 9, np.str_('Indian/Bar'): 10, np.str_('Latin American'): 11, np.str_('Tibetan'): 12, np.str_('Multi-Concept'): 13, np.str_('Deli/Market'): 14, np.str_('Bagels'): 15, np.str_('Cajun/Creole'): 16, np.str_('Dessert/Chinese'): 17, np.str_('Brewpub'): 18, np.str_('Dessert/Chocolate'): 19, np.str_('Diner/Breakfast'): 20, np.str_('Dessert/Gelato'): 21, np.str_('Pizza'): 22, np.str_('Cafe'): 23, np.str_('Burgers/American'): 24, np.str_('Sandwiches/Salads'): 25, np.str_('Dessert'): 26, np.str_('Indian'): 27, np.str_('Burgers/Chicken'): 28, np.str_('Deli'): 29, np.str_('Burgers/Bar'): 30, np.str_('Spanish'): 31, np.str_('Chinese/Dim Sum'): 32, np.str_('Bakery/Cafe'): 33, np.str_('Korean-American'): 34, np.str_('Thai'): 35, np.str_('Mexican'): 36, np.str_('Japanese/Izakaya'): 37, np.str_('Juice/Smoothies'): 38, np.str_('Persian'): 39, np.str_('Italian'): 40, np.str_('Chinese'): 41, np.str_('Japanese'): 42, np.str_('Pizza/Brewpub'): 43, np.str_('Dessert/Matcha'): 44, np.str_('Pakistani/Indian'): 45, np.str_('Mediterranean'): 46, np.str_('Bakery'): 47, np.str_('Breakfast/Brunch'): 48, np.str_('Vegan'): 49}","[25, 22, 82, 23, 4]","['84 Viet Berkeley', ""Julia's Restaurant"", ""Peet's Coffee (Vine St.)"", ""Henry's"", 'Fish & Bird Sousaku Izakaya']",22,Julia's Restaurant
181,181,2.805581171728396,9.864565718204277,6,Balanced Generalist,Moderate preferences across all features.,1,"{np.str_('Bar/Small Plates'): 1, np.str_('Burgers/Bar'): 2, np.str_('Indian/Bar'): 3, np.str_('Multi-Concept'): 4, np.str_('Bagels'): 5, np.str_('Cafe'): 6, np.str_('Burgers/Chicken'): 7, np.str_('Pizza'): 8, np.str_('Dessert/Chocolate'): 9, np.str_('Chinese'): 10, np.str_('Gastropub'): 11, np.str_('Seafood'): 12, np.str_('Diner/Breakfast'): 13, np.str_('Dessert/Matcha'): 14, np.str_('Californian'): 15, np.str_('Pizza/Brewpub'): 16, np.str_('Vegan'): 17, np.str_('Dessert/Chinese'): 18, np.str_('Mexican'): 19, np.str_('Korean-American'): 20, np.str_('Deli'): 21, np.str_('Japanese'): 22, np.str_('Dessert'): 23, np.str_('Burgers/American'): 24, np.str_('Sandwiches/Salads'): 25, np.str_('Dessert/Gelato'): 26, np.str_('Sandwiches'): 27, np.str_('Breakfast/Brunch'): 28, np.str_('Deli/Market'): 29, np.str_('Brewpub'): 30, np.str_('Cajun/Creole'): 31, np.str_('Italian'): 32, np.str_('Latin American'): 33, np.str_('Indian'): 34, np.str_('Persian'): 35, np.str_('Japanese/Izakaya'): 36, np.str_('Chinese/Dim Sum'): 37, np.str_('Bakery'): 38, np.str_('Mediterranean'): 39, np.str_('Vietnamese'): 40, np.str_('Chinese/Noodles'): 41, np.str_('Spanish'): 42, np.str_('Juice/Smoothies'): 43, np.str_('Tibetan'): 44, np.str_('Creperie'): 45, np.str_('Tea/Boba'): 46, np.str_('Thai'): 47, np.str_('Bakery/Cafe'): 48, np.str_('Pakistani/Indian'): 49}","[20, 7, 28, 63, 92]","['Triple Rock Brewery', 'Iyasare', 'Amausaan Uji Matcha', 'Happy Lemon', 'Sweetheart Cafe']",28,Amausaan Uji Matcha
182,182,3.6497433470256855,1.0890853339459272,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,2,"{np.str_('Thai'): 1, np.str_('Vietnamese'): 2, np.str_('Korean-American'): 3, np.str_('Burgers/American'): 4, np.str_('Italian'): 5, np.str_('Mexican'): 6, np.str_('Chinese'): 7, np.str_('Tibetan'): 8, np.str_('Dessert/Gelato'): 9, np.str_('Dessert/Matcha'): 10, np.str_('Spanish'): 11, np.str_('Vegan'): 12, np.str_('Sandwiches'): 13, np.str_('Indian'): 14, np.str_('Gastropub'): 15, np.str_('Deli'): 16, np.str_('Japanese/Izakaya'): 17, np.str_('Bar/Small Plates'): 18, np.str_('Deli/Market'): 19, np.str_('Dessert/Chocolate'): 20, np.str_('Indian/Bar'): 21, np.str_('Diner/Breakfast'): 22, np.str_('Bakery/Cafe'): 23, np.str_('Chinese/Noodles'): 24, np.str_('Breakfast/Brunch'): 25, np.str_('Californian'): 26, np.str_('Chinese/Dim Sum'): 27, np.str_('Persian'): 28, np.str_('Latin American'): 29, np.str_('Tea/Boba'): 30, np.str_('Pakistani/Indian'): 31, np.str_('Seafood'): 32, np.str_('Cafe'): 33, np.str_('Japanese'): 34, np.str_('Pizza'): 35, np.str_('Dessert'): 36, np.str_('Juice/Smoothies'): 37, np.str_('Burgers/Bar'): 38, np.str_('Multi-Concept'): 39, np.str_('Sandwiches/Salads'): 40, np.str_('Cajun/Creole'): 41, np.str_('Creperie'): 42, np.str_('Brewpub'): 43, np.str_('Mediterranean'): 44, np.str_('Pizza/Brewpub'): 45, np.str_('Bagels'): 46, np.str_('Burgers/Chicken'): 47, np.str_('Dessert/Chinese'): 48, np.str_('Bakery'): 49}","[74, 31, 73, 83, 78]","['Acme Bread', 'Asha Tea House', 'Boichik Bagels', ""Yali's Cafe"", 'Lavender Bakery & Cafe']",78,Lavender Bakery & Cafe
183,183,7.183904896036145,5.700935695883249,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,2,"{np.str_('Thai'): 1, np.str_('Pakistani/Indian'): 2, np.str_('Pizza/Brewpub'): 3, np.str_('Mexican'): 4, np.str_('Californian'): 5, np.str_('Persian'): 6, np.str_('Bakery/Cafe'): 7, np.str_('Brewpub'): 8, np.str_('Bar/Small Plates'): 9, np.str_('Korean-American'): 10, np.str_('Indian'): 11, np.str_('Cajun/Creole'): 12, np.str_('Juice/Smoothies'): 13, np.str_('Bakery'): 14, np.str_('Latin American'): 15, np.str_('Dessert/Matcha'): 16, np.str_('Vietnamese'): 17, np.str_('Burgers/Chicken'): 18, np.str_('Tea/Boba'): 19, np.str_('Diner/Breakfast'): 20, np.str_('Dessert/Chocolate'): 21, np.str_('Deli'): 22, np.str_('Pizza'): 23, np.str_('Italian'): 24, np.str_('Indian/Bar'): 25, np.str_('Sandwiches'): 26, np.str_('Burgers/Bar'): 27, np.str_('Multi-Concept'): 28, np.str_('Mediterranean'): 29, np.str_('Breakfast/Brunch'): 30, np.str_('Japanese/Izakaya'): 31, np.str_('Vegan'): 32, np.str_('Chinese'): 33, np.str_('Cafe'): 34, np.str_('Deli/Market'): 35, np.str_('Spanish'): 36, np.str_('Bagels'): 37, np.str_('Gastropub'): 38, np.str_('Creperie'): 39, np.str_('Dessert/Gelato'): 40, np.str_('Seafood'): 41, np.str_('Sandwiches/Salads'): 42, np.str_('Burgers/American'): 43, np.str_('Dessert/Chinese'): 44, np.str_('Chinese/Noodles'): 45, np.str_('Dessert'): 46, np.str_('Chinese/Dim Sum'): 47, np.str_('Japanese'): 48, np.str_('Tibetan'): 49}","[43, 93, 89, 59, 14]","['Cafe Tibet', 'Chicha San Chen', 'Plentea', 'Eureka!', 'Rose Pizzeria']",89,Plentea
184,184,4.944322008289883,3.5673132811230546,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,2,"{np.str_('Sandwiches'): 1, np.str_('Breakfast/Brunch'): 2, np.str_('Bagels'): 3, np.str_('Pizza'): 4, np.str_('Creperie'): 5, np.str_('Japanese'): 6, np.str_('Bar/Small Plates'): 7, np.str_('Vegan'): 8, np.str_('Sandwiches/Salads'): 9, np.str_('Tibetan'): 10, np.str_('Thai'): 11, np.str_('Korean-American'): 12, np.str_('Latin American'): 13, np.str_('Burgers/Bar'): 14, np.str_('Pizza/Brewpub'): 15, np.str_('Cafe'): 16, np.str_('Dessert/Gelato'): 17, np.str_('Bakery/Cafe'): 18, np.str_('Pakistani/Indian'): 19, np.str_('Chinese/Noodles'): 20, np.str_('Dessert/Chocolate'): 21, np.str_('Burgers/American'): 22, np.str_('Gastropub'): 23, np.str_('Juice/Smoothies'): 24, np.str_('Chinese/Dim Sum'): 25, np.str_('Spanish'): 26, np.str_('Vietnamese'): 27, np.str_('Burgers/Chicken'): 28, np.str_('Dessert/Chinese'): 29, np.str_('Bakery'): 30, np.str_('Brewpub'): 31, np.str_('Indian/Bar'): 32, np.str_('Diner/Breakfast'): 33, np.str_('Chinese'): 34, np.str_('Italian'): 35, np.str_('Deli/Market'): 36, np.str_('Mexican'): 37, np.str_('Dessert'): 38, np.str_('Multi-Concept'): 39, np.str_('Californian'): 40, np.str_('Indian'): 41, np.str_('Japanese/Izakaya'): 42, np.str_('Deli'): 43, np.str_('Dessert/Matcha'): 44, np.str_('Cajun/Creole'): 45, np.str_('Persian'): 46, np.str_('Seafood'): 47, np.str_('Mediterranean'): 48, np.str_('Tea/Boba'): 49}","[61, 99, 36, 9, 22]","['Gadani', 'Belmo Cafe', 'Berkeley Espresso', 'Skates On The Bay', ""Julia's Restaurant""]",99,Belmo Cafe
185,185,2.199854951381112,0.11238982665376929,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,3,"{np.str_('Sandwiches/Salads'): 1, np.str_('Diner/Breakfast'): 2, np.str_('Dessert/Chinese'): 3, np.str_('Latin American'): 4, np.str_('Dessert'): 5, np.str_('Bagels'): 6, np.str_('Mediterranean'): 7, np.str_('Seafood'): 8, np.str_('Persian'): 9, np.str_('Brewpub'): 10, np.str_('Cajun/Creole'): 11, np.str_('Sandwiches'): 12, np.str_('Bar/Small Plates'): 13, np.str_('Chinese/Noodles'): 14, np.str_('Spanish'): 15, np.str_('Burgers/American'): 16, np.str_('Mexican'): 17, np.str_('Pakistani/Indian'): 18, np.str_('Italian'): 19, np.str_('Pizza/Brewpub'): 20, np.str_('Deli'): 21, np.str_('Vietnamese'): 22, np.str_('Tibetan'): 23, np.str_('Dessert/Chocolate'): 24, np.str_('Dessert/Matcha'): 25, np.str_('Thai'): 26, np.str_('Bakery'): 27, np.str_('Juice/Smoothies'): 28, np.str_('Creperie'): 29, np.str_('Burgers/Chicken'): 30, np.str_('Breakfast/Brunch'): 31, np.str_('Multi-Concept'): 32, np.str_('Indian/Bar'): 33, np.str_('Korean-American'): 34, np.str_('Japanese'): 35, np.str_('Bakery/Cafe'): 36, np.str_('Tea/Boba'): 37, np.str_('Cafe'): 38, np.str_('Chinese/Dim Sum'): 39, np.str_('Indian'): 40, np.str_('Burgers/Bar'): 41, np.str_('Gastropub'): 42, np.str_('Deli/Market'): 43, np.str_('Japanese/Izakaya'): 44, np.str_('Pizza'): 45, np.str_('Dessert/Gelato'): 46, np.str_('Vegan'): 47, np.str_('Chinese'): 48, np.str_('Californian'): 49}","[37, 60, 93, 57, 97]","['Beta Lounge', 'Friendly Market', 'Chicha San Chen', 'elaichi co.', 'Jaffa Coffee Roasters']",37,Beta Lounge
186,186,7.819341410280795,1.0400067583046069,8,Slow but Cheap,Willing to wait longer if food is inexpensive.,3,"{np.str_('Burgers/Bar'): 1, np.str_('Breakfast/Brunch'): 2, np.str_('Latin American'): 3, np.str_('Japanese/Izakaya'): 4, np.str_('Bakery/Cafe'): 5, np.str_('Spanish'): 6, np.str_('Dessert/Gelato'): 7, np.str_('Seafood'): 8, np.str_('Dessert/Matcha'): 9, np.str_('Indian/Bar'): 10, np.str_('Persian'): 11, np.str_('Bakery'): 12, np.str_('Burgers/Chicken'): 13, np.str_('Creperie'): 14, np.str_('Burgers/American'): 15, np.str_('Sandwiches'): 16, np.str_('Diner/Breakfast'): 17, np.str_('Gastropub'): 18, np.str_('Bagels'): 19, np.str_('Chinese'): 20, np.str_('Indian'): 21, np.str_('Mediterranean'): 22, np.str_('Juice/Smoothies'): 23, np.str_('Japanese'): 24, np.str_('Chinese/Noodles'): 25, np.str_('Brewpub'): 26, np.str_('Californian'): 27, np.str_('Dessert/Chocolate'): 28, np.str_('Cajun/Creole'): 29, np.str_('Vietnamese'): 30, np.str_('Cafe'): 31, np.str_('Pizza'): 32, np.str_('Thai'): 33, np.str_('Dessert/Chinese'): 34, np.str_('Tibetan'): 35, np.str_('Chinese/Dim Sum'): 36, np.str_('Italian'): 37, np.str_('Dessert'): 38, np.str_('Deli/Market'): 39, np.str_('Vegan'): 40, np.str_('Pizza/Brewpub'): 41, np.str_('Tea/Boba'): 42, np.str_('Mexican'): 43, np.str_('Sandwiches/Salads'): 44, np.str_('Korean-American'): 45, np.str_('Multi-Concept'): 46, np.str_('Deli'): 47, np.str_('Pakistani/Indian'): 48, np.str_('Bar/Small Plates'): 49}","[25, 97, 80, 66, 68]","['84 Viet Berkeley', 'Jaffa Coffee Roasters', 'Oceanview Diner', ""Ike's Love & Sandwiches"", 'Kiraku']",68,Kiraku
187,187,4.363513239631892,6.547625285062505,1,Cuisine-Focused Foodie,Strongly prefers restaurants that match personal cuisine tastes.,3,"{np.str_('Dessert/Chinese'): 1, np.str_('Latin American'): 2, np.str_('Deli'): 3, np.str_('Mexican'): 4, np.str_('Burgers/American'): 5, np.str_('Chinese/Dim Sum'): 6, np.str_('Indian/Bar'): 7, np.str_('Mediterranean'): 8, np.str_('Dessert/Matcha'): 9, np.str_('Pakistani/Indian'): 10, np.str_('Cajun/Creole'): 11, np.str_('Korean-American'): 12, np.str_('Cafe'): 13, np.str_('Juice/Smoothies'): 14, np.str_('Sandwiches/Salads'): 15, np.str_('Creperie'): 16, np.str_('Dessert/Chocolate'): 17, np.str_('Bakery/Cafe'): 18, np.str_('Thai'): 19, np.str_('Vietnamese'): 20, np.str_('Breakfast/Brunch'): 21, np.str_('Californian'): 22, np.str_('Pizza'): 23, np.str_('Chinese/Noodles'): 24, np.str_('Multi-Concept'): 25, np.str_('Japanese/Izakaya'): 26, np.str_('Burgers/Bar'): 27, np.str_('Gastropub'): 28, np.str_('Persian'): 29, np.str_('Dessert'): 30, np.str_('Indian'): 31, np.str_('Diner/Breakfast'): 32, np.str_('Tibetan'): 33, np.str_('Tea/Boba'): 34, np.str_('Dessert/Gelato'): 35, np.str_('Sandwiches'): 36, np.str_('Italian'): 37, np.str_('Chinese'): 38, np.str_('Brewpub'): 39, np.str_('Deli/Market'): 40, np.str_('Seafood'): 41, np.str_('Bagels'): 42, np.str_('Bar/Small Plates'): 43, np.str_('Pizza/Brewpub'): 44, np.str_('Spanish'): 45, np.str_('Bakery'): 46, np.str_('Japanese'): 47, np.str_('Burgers/Chicken'): 48, np.str_('Vegan'): 49}","[63, 52, 71, 64, 97]","['Happy Lemon', 'Daryoush', 'Farmhouse Kitchen Thai Cuisine', 'Heroic Italian', 'Jaffa Coffee Roasters']",71,Farmhouse Kitchen Thai Cuisine
188,188,9.448170715500071,7.957472077895101,7,Curious Food Explorer,Likes variety and experimentation; price-insensitive.,3,"{np.str_('Indian'): 1, np.str_('Dessert/Matcha'): 2, np.str_('Persian'): 3, np.str_('Latin American'): 4, np.str_('Sandwiches'): 5, np.str_('Pakistani/Indian'): 6, np.str_('Seafood'): 7, np.str_('Deli/Market'): 8, np.str_('Mexican'): 9, np.str_('Deli'): 10, np.str_('Californian'): 11, np.str_('Bar/Small Plates'): 12, np.str_('Burgers/American'): 13, np.str_('Breakfast/Brunch'): 14, np.str_('Pizza'): 15, np.str_('Juice/Smoothies'): 16, np.str_('Burgers/Chicken'): 17, np.str_('Vietnamese'): 18, np.str_('Brewpub'): 19, np.str_('Dessert/Chocolate'): 20, np.str_('Pizza/Brewpub'): 21, np.str_('Dessert'): 22, np.str_('Japanese/Izakaya'): 23, np.str_('Sandwiches/Salads'): 24, np.str_('Dessert/Chinese'): 25, np.str_('Korean-American'): 26, np.str_('Burgers/Bar'): 27, np.str_('Bakery/Cafe'): 28, np.str_('Diner/Breakfast'): 29, np.str_('Spanish'): 30, np.str_('Japanese'): 31, np.str_('Mediterranean'): 32, np.str_('Bagels'): 33, np.str_('Italian'): 34, np.str_('Gastropub'): 35, np.str_('Vegan'): 36, np.str_('Chinese/Noodles'): 37, np.str_('Cajun/Creole'): 38, np.str_('Multi-Concept'): 39, np.str_('Tea/Boba'): 40, np.str_('Chinese/Dim Sum'): 41, np.str_('Bakery'): 42, np.str_('Cafe'): 43, np.str_('Thai'): 44, np.str_('Creperie'): 45, np.str_('Dessert/Gelato'): 46, np.str_('Tibetan'): 47, np.str_('Indian/Bar'): 48, np.str_('Chinese'): 49}","[38, 4, 26, 70, 22]","['Blue Bottle Cafe', 'Fish & Bird Sousaku Izakaya', 'All Day Kitchens', 'Noodle Dynasty', ""Julia's Restaurant""]",22,Julia's Restaurant
189,189,1.721729688289686,1.6214500356824502,10,Rating + Speed Hybrid,Strongly cares about both high ratings and quick delivery.,2,"{np.str_('Latin American'): 1, np.str_('Italian'): 2, np.str_('Dessert/Chinese'): 3, np.str_('Mexican'): 4, np.str_('Bakery/Cafe'): 5, np.str_('Diner/Breakfast'): 6, np.str_('Thai'): 7, np.str_('Bar/Small Plates'): 8, np.str_('Vegan'): 9, np.str_('Dessert/Gelato'): 10, np.str_('Chinese/Noodles'): 11, np.str_('Californian'): 12, np.str_('Cafe'): 13, np.str_('Dessert'): 14, np.str_('Seafood'): 15, np.str_('Bakery'): 16, np.str_('Indian'): 17, np.str_('Dessert/Chocolate'): 18, np.str_('Burgers/Bar'): 19, np.str_('Japanese'): 20, np.str_('Pizza/Brewpub'): 21, np.str_('Bagels'): 22, np.str_('Deli'): 23, np.str_('Brewpub'): 24, np.str_('Multi-Concept'): 25, np.str_('Gastropub'): 26, np.str_('Pizza'): 27, np.str_('Dessert/Matcha'): 28, np.str_('Creperie'): 29, np.str_('Sandwiches/Salads'): 30, np.str_('Burgers/Chicken'): 31, np.str_('Tibetan'): 32, np.str_('Tea/Boba'): 33, np.str_('Deli/Market'): 34, np.str_('Spanish'): 35, np.str_('Mediterranean'): 36, np.str_('Japanese/Izakaya'): 37, np.str_('Juice/Smoothies'): 38, np.str_('Burgers/American'): 39, np.str_('Breakfast/Brunch'): 40, np.str_('Vietnamese'): 41, np.str_('Cajun/Creole'): 42, np.str_('Korean-American'): 43, np.str_('Chinese/Dim Sum'): 44, np.str_('Indian/Bar'): 45, np.str_('Chinese'): 46, np.str_('Persian'): 47, np.str_('Sandwiches'): 48, np.str_('Pakistani/Indian'): 49}","[96, 33, 100, 70, 48]","['The Hidden Cafe', 'Bangkok Noodles & Thai BBQ', ""Rick & Ann's Restaurant"", 'Noodle Dynasty', 'Comal Next Door']",48,Comal Next Door
190,190,4.142442515210034,3.4803894342153896,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,3,"{np.str_('Indian'): 1, np.str_('Japanese'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Deli/Market'): 4, np.str_('Pakistani/Indian'): 5, np.str_('Latin American'): 6, np.str_('Deli'): 7, np.str_('Bakery'): 8, np.str_('Burgers/American'): 9, np.str_('Cajun/Creole'): 10, np.str_('Brewpub'): 11, np.str_('Pizza/Brewpub'): 12, np.str_('Spanish'): 13, np.str_('Creperie'): 14, np.str_('Californian'): 15, np.str_('Bagels'): 16, np.str_('Italian'): 17, np.str_('Sandwiches'): 18, np.str_('Bar/Small Plates'): 19, np.str_('Tibetan'): 20, np.str_('Dessert/Chinese'): 21, np.str_('Chinese/Dim Sum'): 22, np.str_('Vegan'): 23, np.str_('Seafood'): 24, np.str_('Chinese'): 25, np.str_('Korean-American'): 26, np.str_('Dessert/Gelato'): 27, np.str_('Mediterranean'): 28, np.str_('Persian'): 29, np.str_('Dessert/Chocolate'): 30, np.str_('Burgers/Chicken'): 31, np.str_('Thai'): 32, np.str_('Pizza'): 33, np.str_('Vietnamese'): 34, np.str_('Breakfast/Brunch'): 35, np.str_('Burgers/Bar'): 36, np.str_('Tea/Boba'): 37, np.str_('Gastropub'): 38, np.str_('Multi-Concept'): 39, np.str_('Juice/Smoothies'): 40, np.str_('Sandwiches/Salads'): 41, np.str_('Dessert/Matcha'): 42, np.str_('Japanese/Izakaya'): 43, np.str_('Diner/Breakfast'): 44, np.str_('Indian/Bar'): 45, np.str_('Mexican'): 46, np.str_('Cafe'): 47, np.str_('Dessert'): 48, np.str_('Bakery/Cafe'): 49}","[7, 56, 13, 91, 6]","['Iyasare', 'East Bay Spice Company', ""The Butcher's Son"", 'Purple Kow', ""Vik's Chaat""]",7,Iyasare
191,191,5.916894737431089,6.812785303147999,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,1,"{np.str_('Seafood'): 1, np.str_('Deli'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Tibetan'): 4, np.str_('Creperie'): 5, np.str_('Japanese'): 6, np.str_('Vegan'): 7, np.str_('Pizza'): 8, np.str_('Persian'): 9, np.str_('Burgers/Chicken'): 10, np.str_('Tea/Boba'): 11, np.str_('Indian'): 12, np.str_('Burgers/American'): 13, np.str_('Bakery'): 14, np.str_('Diner/Breakfast'): 15, np.str_('Mediterranean'): 16, np.str_('Bar/Small Plates'): 17, np.str_('Brewpub'): 18, np.str_('Burgers/Bar'): 19, np.str_('Californian'): 20, np.str_('Thai'): 21, np.str_('Breakfast/Brunch'): 22, np.str_('Pizza/Brewpub'): 23, np.str_('Gastropub'): 24, np.str_('Dessert'): 25, np.str_('Deli/Market'): 26, np.str_('Japanese/Izakaya'): 27, np.str_('Sandwiches'): 28, np.str_('Indian/Bar'): 29, np.str_('Chinese'): 30, np.str_('Chinese/Dim Sum'): 31, np.str_('Cafe'): 32, np.str_('Korean-American'): 33, np.str_('Italian'): 34, np.str_('Sandwiches/Salads'): 35, np.str_('Dessert/Gelato'): 36, np.str_('Mexican'): 37, np.str_('Multi-Concept'): 38, np.str_('Spanish'): 39, np.str_('Bakery/Cafe'): 40, np.str_('Dessert/Chocolate'): 41, np.str_('Vietnamese'): 42, np.str_('Juice/Smoothies'): 43, np.str_('Cajun/Creole'): 44, np.str_('Bagels'): 45, np.str_('Pakistani/Indian'): 46, np.str_('Dessert/Chinese'): 47, np.str_('Dessert/Matcha'): 48, np.str_('Latin American'): 49}","[78, 89, 22, 35, 68]","['Lavender Bakery & Cafe', 'Plentea', ""Julia's Restaurant"", 'Bench Cafe Patisserie', 'Kiraku']",89,Plentea
192,192,2.9996345088149114,5.791405007134393,9,Convenience Seeker,Wants options that balance rating with quick delivery.,2,"{np.str_('Gastropub'): 1, np.str_('Dessert/Gelato'): 2, np.str_('Deli'): 3, np.str_('Chinese'): 4, np.str_('Latin American'): 5, np.str_('Dessert/Chocolate'): 6, np.str_('Bakery/Cafe'): 7, np.str_('Pizza/Brewpub'): 8, np.str_('Burgers/American'): 9, np.str_('Dessert'): 10, np.str_('Creperie'): 11, np.str_('Cafe'): 12, np.str_('Juice/Smoothies'): 13, np.str_('Seafood'): 14, np.str_('Tibetan'): 15, np.str_('Japanese/Izakaya'): 16, np.str_('Bagels'): 17, np.str_('Chinese/Noodles'): 18, np.str_('Italian'): 19, np.str_('Spanish'): 20, np.str_('Pakistani/Indian'): 21, np.str_('Persian'): 22, np.str_('Multi-Concept'): 23, np.str_('Thai'): 24, np.str_('Chinese/Dim Sum'): 25, np.str_('Dessert/Matcha'): 26, np.str_('Diner/Breakfast'): 27, np.str_('Deli/Market'): 28, np.str_('Burgers/Bar'): 29, np.str_('Bar/Small Plates'): 30, np.str_('Mediterranean'): 31, np.str_('Japanese'): 32, np.str_('Sandwiches/Salads'): 33, np.str_('Dessert/Chinese'): 34, np.str_('Indian/Bar'): 35, np.str_('Korean-American'): 36, np.str_('Tea/Boba'): 37, np.str_('Vegan'): 38, np.str_('Mexican'): 39, np.str_('Vietnamese'): 40, np.str_('Bakery'): 41, np.str_('Sandwiches'): 42, np.str_('Pizza'): 43, np.str_('Californian'): 44, np.str_('Cajun/Creole'): 45, np.str_('Indian'): 46, np.str_('Brewpub'): 47, np.str_('Burgers/Chicken'): 48, np.str_('Breakfast/Brunch'): 49}","[27, 82, 100, 99, 44]","['Almare Gelato Italiano', ""Peet's Coffee (Vine St.)"", ""Rick & Ann's Restaurant"", 'Belmo Cafe', ""Cal's Fried Chicken & Burgers""]",99,Belmo Cafe
